longitude,latitude,housing_median_age,population,median_income,median_house_value,rooms_per_household,bedrooms_per_room,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-122.18,37.76,52,447,3.9063,93800,4.569696969696969,0.23209549071618038,False,False,True,False
-122.18,37.76,49,1299,1.8407,96700,5.117516629711751,0.19584055459272098,False,False,True,False
-122.18,37.77,27,396,2.0786,97500,5.789808917197452,0.25962596259625964,False,False,True,False
-122.18,37.77,42,877,2.8125,97300,4.402985074626866,0.21779661016949153,False,False,True,False
-122.18,37.76,43,1111,1.8913,91200,5.498637602179836,0.20218037661050545,False,False,True,False
-122.19,37.76,49,790,1.7056,91400,5.08550185873606,0.20614035087719298,False,False,True,False
-122.18,37.77,52,1479,2.2768,96200,4.953068592057762,0.19934402332361517,False,False,True,False
-122.18,37.77,51,1173,3.2552,120100,4.810502283105023,0.2235405790223066,False,False,True,False
-122.18,37.77,52,1029,2.0556,100000,4.775956284153006,0.20709382151029748,False,False,True,False
-122.19,37.76,52,1030,2.4659,94700,5.782857142857143,0.19318181818181818,False,False,True,False
-122.2,37.76,47,826,1.75,85700,4.0,0.23207885304659498,False,False,True,False
-122.19,37.77,41,1412,2.0469,89300,4.484581497797357,0.2504911591355599,False,False,True,False
-122.19,37.77,45,1132,2.7159,101400,5.306590257879656,0.21220302375809935,False,False,True,False
-122.19,37.76,41,522,1.2083,72500,5.7924528301886795,0.2247557003257329,False,False,True,False
-122.19,37.76,45,630,1.925,74100,4.198312236286919,0.23919597989949748,False,False,True,False
-122.2,37.75,36,531,1.5809,70000,4.556390977443609,0.21782178217821782,False,False,True,False
-122.2,37.76,37,1925,1.4097,84600,4.017991004497751,0.2746268656716418,False,False,True,False
-122.19,37.76,38,1144,0.7683,81800,4.253561253561253,0.2478231748158071,False,False,True,False
-122.19,37.75,19,1481,1.3194,81400,4.244230769230769,0.2560036248300861,False,False,True,False
-122.19,37.75,28,435,0.8012,81800,5.283950617283951,0.2207943925233645,False,False,True,False
-122.19,37.76,26,984,1.9479,85800,4.267326732673268,0.2296983758700696,False,False,True,False
-122.19,37.74,36,567,1.1765,87100,5.327044025157233,0.2502951593860685,False,False,True,False
-122.18,37.74,42,380,2.3456,83500,4.3983739837398375,0.2846580406654344,False,False,True,False
-122.19,37.73,44,825,2.1538,79700,4.368852459016393,0.2373358348968105,False,False,True,False
-122.19,37.74,43,417,2.5139,83400,4.561290322580645,0.2079207920792079,False,False,True,False
-122.19,37.73,45,801,1.2625,84700,5.32404181184669,0.19044502617801048,False,False,True,False
-122.18,37.73,42,646,2.9063,80000,4.590909090909091,0.23652365236523654,False,False,True,False
-122.18,37.73,43,855,2.5192,76400,4.8807017543859645,0.21063982746225737,False,False,True,False
-122.18,37.73,44,435,2.1111,79700,4.029411764705882,0.21715328467153286,False,False,True,False
-122.18,37.73,42,2736,2.455,82400,5.223076923076923,0.21453117329405988,False,False,True,False
-122.17,37.74,41,1481,2.4028,97700,3.896135265700483,0.2758834469931804,False,False,True,False
-122.17,37.74,47,327,2.15,97200,3.3795620437956204,0.2894168466522678,False,False,True,False
-122.17,37.74,43,494,2.4776,101600,4.569832402234637,0.23594132029339854,False,False,True,False
-122.17,37.73,43,1231,2.1587,86500,4.319648093841642,0.25186693822131706,False,False,True,False
-122.18,37.74,35,323,1.8438,90500,4.623853211009174,0.25,False,False,True,False
-122.17,37.74,46,749,3.0298,107600,4.56,0.2202729044834308,False,False,True,False
-122.17,37.74,46,693,2.25,84200,4.320224719101123,0.23797139141742524,False,False,True,False
-122.18,37.74,46,1339,2.2467,88900,5.940677966101695,0.185924869234427,False,False,True,False
-122.18,37.75,45,282,4.0469,80700,4.125,0.23030303030303031,False,False,True,False
-122.18,37.75,46,621,1.325,87100,4.825641025641025,0.2316684378320935,False,False,True,False
-122.18,37.75,45,901,2.1731,82000,3.8076923076923075,0.2636363636363636,False,False,True,False
-122.19,37.75,36,482,1.9167,82800,7.506666666666667,0.23357015985790408,False,False,True,False
-122.18,37.75,43,652,2.069,84600,4.863849765258216,0.2249034749034749,False,False,True,False
-122.18,37.75,36,651,1.712,82100,6.307228915662651,0.2043935052531041,False,False,True,False
-122.17,37.76,33,999,2.5625,89300,4.475524475524476,0.23984375,False,False,True,False
-122.17,37.75,43,907,1.9821,98300,5.186274509803922,0.20163831127914303,False,False,True,False
-122.17,37.75,41,828,2.5043,92300,5.465217391304348,0.21559268098647574,False,False,True,False
-122.17,37.75,44,763,2.3281,88800,4.7952755905511815,0.20361247947454844,False,False,True,False
-122.17,37.75,48,935,1.4375,90000,5.017191977077364,0.22272986864648772,False,False,True,False
-122.16,37.76,45,1437,2.5122,95500,4.75,0.22357546759460636,False,False,True,False
-122.16,37.75,38,1516,1.5625,91700,5.097510373443983,0.25396825396825395,False,False,True,False
-122.17,37.75,47,597,3.1587,100400,5.394594594594595,0.21142284569138275,False,False,True,False
-122.17,37.76,40,949,1.8426,94800,4.926900584795321,0.20356083086053411,False,False,True,False
-122.16,37.76,46,881,4.6696,164300,6.049668874172186,0.16803503010399562,False,False,True,False
-122.16,37.76,36,1438,2.4598,155500,5.358381502890174,0.20640057533261416,False,False,True,False
-122.15,37.76,39,763,6.0749,196900,6.7518518518518515,0.1568842567196928,False,False,True,False
-122.14,37.77,27,1297,4.8304,279100,6.27887323943662,0.16375056078959174,False,False,True,False
-122.14,37.76,34,545,5.5701,252800,7.170616113744076,0.15267680105750164,False,False,True,False
-122.13,37.76,26,1222,5.37,275400,6.127579737335835,0.15033680342927128,False,False,True,False
-122.12,37.75,33,808,6.86,250000,8.26027397260274,0.14427860696517414,False,False,True,False
-122.12,37.75,28,329,7.6923,329800,7.284403669724771,0.1397984886649874,False,False,True,False
-122.14,37.75,36,299,4.0313,195500,6.330275229357798,0.15217391304347827,False,False,True,False
-122.14,37.75,33,579,6.8323,255900,6.603960396039604,0.14992503748125938,False,False,True,False
-122.13,37.75,30,137,4.975,311100,8.28,0.13043478260869565,False,False,True,False
-122.13,37.75,36,229,5.3602,330000,8.258064516129032,0.12109375,False,False,True,False
-122.13,37.74,41,1476,5.0,248900,6.790123456790123,0.15136363636363637,False,False,True,False
-122.16,37.75,46,429,2.925,142900,6.194805194805195,0.16876310272536688,False,False,True,False
-122.15,37.75,40,849,3.8913,126300,5.666666666666667,0.17716262975778546,False,False,True,False
-122.15,37.75,44,946,3.225,135800,5.854984894259819,0.20588235294117646,False,False,True,False
-122.15,37.74,41,571,3.1458,130600,4.481675392670157,0.20794392523364486,False,False,True,False
-122.16,37.75,24,1137,2.537,107900,4.637305699481865,0.2536312849162011,False,False,True,False
-122.16,37.75,44,378,2.5568,111100,4.57037037037037,0.21231766612641814,False,False,True,False
-122.15,37.74,43,853,3.5083,122000,5.084558823529412,0.19884309472161968,False,False,True,False
-122.15,37.74,49,764,3.3125,118000,4.698581560283688,0.2090566037735849,False,False,True,False
-122.16,37.75,40,928,1.8235,95200,4.7011494252873565,0.2396088019559902,False,False,True,False
-122.16,37.75,35,406,3.8047,94300,5.015037593984962,0.2098950524737631,False,False,True,False
-122.17,37.74,34,824,2.2917,92500,4.367857142857143,0.22976287816843827,False,False,True,False
-122.17,37.75,37,835,2.4962,91800,5.324324324324325,0.20812182741116753,False,False,True,False
-122.16,37.74,43,826,4.0417,109400,5.2,0.19556714471968709,False,False,True,False
-122.16,37.74,46,567,3.4844,129500,4.876777251184834,0.17589893100097181,False,False,True,False
-122.16,37.74,52,355,4.1458,143400,5.354166666666667,0.19066147859922178,False,False,True,False
-122.16,37.74,47,533,2.625,98200,4.963855421686747,0.27063106796116504,False,False,True,False
-122.16,37.74,44,609,2.0227,103100,5.102325581395349,0.2178669097538742,False,False,True,False
-122.29,37.9,49,576,3.3333,276800,5.436440677966102,0.18550272798129383,False,False,True,False
-122.29,37.9,52,594,5.338,270900,5.608391608391608,0.1639650872817955,False,False,True,False
-122.29,37.89,52,870,3.4732,246200,5.962864721485412,0.18772241992882563,False,False,True,False
-122.3,37.9,38,1027,3.5125,224200,4.445972495088409,0.23066725585505965,False,False,True,False
-122.29,37.89,52,693,3.1375,229100,4.819018404907975,0.22215149586250796,False,False,True,False
-122.3,37.89,46,815,2.8036,211600,4.053333333333334,0.2644736842105263,False,False,True,False
-122.3,37.9,15,2420,4.5824,256100,4.43542757417103,0.23844186504033052,False,False,True,False
-122.3,37.89,36,518,3.0208,206300,3.902173913043478,0.2720519962859796,False,False,True,False
-122.3,37.89,52,620,4.0875,221300,4.538181818181818,0.2267628205128205,False,False,True,False
-122.33,37.89,42,551,4.5268,207400,5.045112781954887,0.21684053651266766,False,False,True,False
-122.34,37.88,37,2556,1.7375,350000,3.3127705627705626,0.30382228030055536,False,False,True,False
-122.29,37.89,52,1498,3.1795,218200,4.556034482758621,0.22011983601387575,False,False,True,False
-122.29,37.88,50,523,3.8672,216700,5.334801762114537,0.21552436003303055,False,False,True,False
-122.29,37.89,52,374,5.1675,270600,6.398692810457517,0.1787538304392237,False,False,True,False
-122.29,37.89,52,1004,5.1696,261400,6.115902964959568,0.16747465843984133,False,False,True,False
-122.28,37.88,52,769,4.2614,261300,5.520958083832335,0.18004338394793926,False,False,True,False
-122.29,37.89,52,940,5.0551,232200,5.148936170212766,0.19329660238751148,False,False,True,False
-122.27,37.9,42,645,5.6228,375400,6.4453125,0.16606060606060605,False,False,True,False
-122.26,37.9,52,705,7.8864,357300,6.690972222222222,0.14478463933575506,False,False,True,False
-122.27,37.9,52,684,7.9556,374400,7.56,0.13131313131313133,False,False,True,False
-122.27,37.9,52,572,6.174,358800,7.639830508474576,0.13311148086522462,False,False,True,False
-122.27,37.9,52,671,6.9414,417500,8.067193675889328,0.13228809407153355,False,False,True,False
-122.27,37.89,52,975,8.8342,430500,8.345205479452055,0.12245567957977675,False,False,True,False
-122.28,37.9,52,779,7.1754,362900,7.42948717948718,0.14150129421915444,False,False,True,False
-122.28,37.9,52,658,10.0825,397000,8.209016393442623,0.12481278082875687,False,False,True,False
-122.28,37.9,52,819,4.9083,346800,6.749253731343283,0.1450685537372844,False,False,True,False
-122.28,37.89,52,412,5.7912,327100,7.291666666666667,0.13795918367346938,False,False,True,False
-122.28,37.89,52,835,4.5893,290100,6.273712737127371,0.17624190064794817,False,False,True,False
-122.28,37.89,52,722,5.4171,292000,6.764705882352941,0.15893719806763285,False,False,True,False
-122.28,37.89,52,1085,4.125,270900,5.371663244353183,0.18081039755351683,False,False,True,False
-122.27,37.89,52,973,7.266,371100,7.436619718309859,0.13863636363636364,False,False,True,False
-122.27,37.89,52,723,5.3989,335600,7.272058823529412,0.14812942366026288,False,False,True,False
-122.26,37.9,37,903,7.8336,371300,6.132596685082873,0.15090090090090091,False,False,True,False
-122.25,37.89,41,356,6.1593,344000,6.2154696132596685,0.17333333333333334,False,False,True,False
-122.26,37.89,52,1005,6.381,342200,6.662337662337662,0.16049382716049382,False,False,True,False
-122.26,37.89,52,1205,6.6828,370900,7.353174603174603,0.14328116567728008,False,False,True,False
-122.25,37.89,37,987,7.5385,350000,6.666666666666667,0.15233333333333332,False,False,True,False
-122.25,37.89,42,1031,6.7138,368600,6.390625,0.16067062521830247,False,False,True,False
-122.26,37.88,52,894,6.2425,391800,6.314356435643564,0.1634653077224618,False,False,True,False
-122.26,37.88,52,823,5.7979,415300,5.981432360742706,0.18181818181818182,False,False,True,False
-122.27,37.88,52,1232,4.2813,284900,5.4106280193236715,0.19285714285714287,False,False,True,False
-122.27,37.88,52,669,3.5417,287500,4.613079019073569,0.23095097460129946,False,False,True,False
-122.27,37.88,44,989,3.0132,272900,4.094545454545455,0.26287744227353466,False,False,True,False
-122.28,37.88,52,1058,4.1429,259600,5.377155172413793,0.1967935871743487,False,False,True,False
-122.28,37.88,52,506,4.1912,254500,5.763285024154589,0.16764459346186086,False,False,True,False
-122.28,37.88,52,489,3.9167,235600,5.376146788990826,0.18344709897610922,False,False,True,False
-122.29,37.88,52,824,3.8897,218400,5.564432989690721,0.19638721630384437,False,False,True,False
-122.29,37.88,48,1034,3.1065,229200,4.978947368421053,0.20718816067653276,False,False,True,False
-122.29,37.88,46,920,2.9926,192100,4.458823529411765,0.23324538258575198,False,False,True,False
-122.29,37.88,52,841,3.556,179300,4.342105263157895,0.23939393939393938,False,False,True,False
-122.3,37.88,45,749,1.475,187500,3.3065693430656933,0.32229580573951433,False,False,True,False
-122.3,37.88,52,208,1.6971,138800,4.173469387755102,0.2371638141809291,False,False,True,False
-122.3,37.87,10,228,2.1705,150000,5.03,0.2345924453280318,False,False,True,False
-122.3,37.86,50,287,2.75,140600,3.8984375,0.2545090180360721,False,False,True,False
-122.29,37.85,52,218,2.5682,120000,4.5,0.24947589098532494,False,False,True,False
-122.3,37.88,46,854,2.9,144800,4.6394366197183095,0.22829386763812992,False,False,True,False
-122.3,37.87,52,1695,2.2208,144800,4.565789473684211,0.2398334934357989,False,False,True,False
-122.28,37.88,52,403,3.2344,245500,5.563953488372093,0.19644723092998956,False,False,True,False
-122.28,37.87,52,288,3.5156,200000,4.4961832061068705,0.22410865874363328,False,False,True,False
-122.28,37.87,49,963,1.9805,173700,3.888675623800384,0.2704837117472853,False,False,True,False
-122.29,37.87,50,1129,2.6684,185600,3.544573643410853,0.29305631492618917,False,False,True,False
-122.29,37.87,52,386,3.875,182600,4.387254901960785,0.2212290502793296,False,False,True,False
-122.28,37.88,52,811,3.006,227900,4.701970443349754,0.2179151388161341,False,False,True,False
-122.28,37.87,46,1293,2.543,220700,4.477037037037037,0.23031105228325613,False,False,True,False
-122.28,37.87,46,805,2.8676,212000,4.122969837587007,0.2509848058525605,False,False,True,False
-122.27,37.88,52,1372,2.1907,271400,3.199771689497717,0.33178737067427755,False,False,True,False
-122.27,37.87,30,862,1.7778,268800,3.447058823529412,0.29965870307167236,False,False,True,False
-122.27,37.88,37,1152,2.52,277800,4.251623376623376,0.26040473463153874,False,False,True,False
-122.26,37.88,52,483,4.2788,332500,4.614457831325301,0.22193211488250653,False,False,True,False
-122.26,37.88,52,1558,2.944,338900,4.1239092495637,0.2556072788827761,False,False,True,False
-122.26,37.88,52,1798,1.725,287500,3.386215864759428,0.32142857142857145,False,False,True,False
-122.25,37.87,41,266,5.2289,384600,5.569105691056911,0.20583941605839415,False,False,True,False
-122.25,37.87,42,2184,2.5562,371400,4.161137440758294,0.26480637813211844,False,False,True,False
-122.25,37.87,52,2016,0.949,350000,2.5241090146750524,0.38205980066445183,False,False,True,False
-122.26,37.87,52,3337,1.4012,175000,3.105714285714286,0.34130634774609014,False,False,True,False
-122.26,37.87,52,1721,1.1859,241700,2.922023182297155,0.3598990263252795,False,False,True,False
-122.27,37.87,35,1675,1.7464,216700,3.218,0.34431323803604724,False,False,True,False
-122.27,37.87,49,707,2.8846,211300,3.857142857142857,0.2725925925925926,False,False,True,False
-122.27,37.87,52,1424,2.7372,210200,4.443804034582133,0.22632944228274968,False,False,True,False
-122.28,37.86,52,393,3.8594,196400,4.962962962962963,0.20788912579957355,False,False,True,False
-122.28,37.87,52,828,3.5625,191700,5.348082595870206,0.1947049089906233,False,False,True,False
-122.28,37.87,52,571,2.2788,182300,4.222602739726027,0.24330900243309003,False,False,True,False
-122.29,37.87,44,1382,2.537,175000,3.5610098176718092,0.29736116581331234,False,False,True,False
-122.29,37.87,46,792,2.525,165900,3.9470404984423677,0.2557221783741121,False,False,True,False
-122.29,37.86,52,815,1.9946,156900,4.475806451612903,0.24264264264264265,False,False,True,False
-122.28,37.86,52,788,2.8214,164300,4.794797687861272,0.2212176009644364,False,False,True,False
-122.29,37.87,52,1145,2.6165,150000,5.174418604651163,0.20674157303370785,False,False,True,False
-122.29,37.86,50,1354,1.9483,150500,4.413854351687389,0.2442655935613682,False,False,True,False
-122.28,37.86,52,958,1.9327,169900,4.564044943820225,0.22156573116691286,False,False,True,False
-122.28,37.86,49,1361,1.9798,147400,4.822368421052632,0.22783083219645292,False,False,True,False
-122.28,37.85,52,1005,2.4167,152700,5.002227171492205,0.21015138023152272,False,False,True,False
-122.27,37.86,49,924,2.5417,182700,4.956521739130435,0.21198830409356725,False,False,True,False
-122.28,37.86,52,780,3.3906,179300,5.583798882681564,0.20860430215107553,False,False,True,False
